Time,Postmile (Abs),Postmile (CA),VDS,Flow,# Lane Points,% Observed
15:00,8.59,R14.59,718326,6306,288,100.00
15:00,8.80,R14.8,717418,6579,288,100.00
15:00,9.22,R15.22,717420,7053,360,100.00
15:00,9.54,R15.54,768898,6820,360,96.67
15:00,9.76,R15.76,717426,6375,360,80.00
15:00,10.22,R16.22,716312,7756,432,91.67
15:00,10.80,R16.8,716313,3949,216,100.00
15:00,11.37,R17.37,766209,7179,360,70.00
15:00,11.96,R17.96,717431,6872,288,87.50
15:00,12.21,R18.21,717434,6763,288,100.00
15:00,12.54,R18.54,717436,6882,288,100.00
15:00,12.77,R18.77,717439,5945,288,70.14
15:00,13.11,R19.11,717441,5304,288,0.00
15:00,13.41,R19.41,759980,5618,288,100.00
15:00,13.50,R19.5,768223,5527,288,70.49
15:00,14.21,R20.21,717443,5637,288,75.00
15:00,14.70,R20.7,773363,5551,288,100.00
16:00,0.11,6.12,716272,2374,216,100.00
16:00,0.56,R6.56,716273,3348,216,83.33
16:00,1.16,R7.16,717367,4983,360,63.33
16:00,1.55,R7.55,717369,4359,288,75.00
16:00,1.81,R7.81,718130,4479,288,100.00
16:00,2.27,R8.27,717376,4170,288,100.00
16:00,2.58,R8.58,717373,4030,288,100.00
16:00,3.11,R9.11,717379,4442,288,75.00
16:00,3.67,R9.67,717381,5401,288,100.00
16:00,4.13,R10.13,717383,5106,288,100.00
16:00,4.48,R10.48,717387,4687,288,100.00
16:00,5.03,R11.03,717390,5450,360,60.00
16:00,5.40,R11.4,773381,7080,360,100.00
16:00,5.78,R11.78,717393,3184,216,0.00
16:00,6.20,R12.2,717396,6247,360,96.67
16:00,6.57,R12.57,716296,7273,360,80.00
16:00,7.26,R13.26,717402,6311,288,100.00
16:00,7.69,R13.69,717406,6837,288,100.00
16:00,8.21,R14.21,765467,7383,360,100.00
16:00,8.59,R14.59,718326,6490,288,100.00
16:00,8.80,R14.8,717418,6766,288,100.00
16:00,9.22,R15.22,717420,7260,360,100.00
16:00,9.54,R15.54,768898,7103,360,96.67
16:00,9.76,R15.76,717426,6615,360,80.00
16:00,10.22,R16.22,716312,8062,432,91.67
16:00,10.80,R16.8,716313,4099,216,100.00
16:00,11.37,R17.37,766209,7380,360,70.00
16:00,11.96,R17.96,717431,7008,288,87.50
16:00,12.21,R18.21,717434,6925,288,100.00
16:00,12.54,R18.54,717436,6983,288,100.00
16:00,12.77,R18.77,717439,6179,288,70.83
16:00,13.11,R19.11,717441,5475,288,0.00
16:00,13.41,R19.41,759980,5788,288,100.00
16:00,13.50,R19.5,768223,5723,288,70.83
16:00,14.21,R20.21,717443,5840,288,75.00
16:00,14.70,R20.7,773363,5742,288,100.00
17:00,0.11,6.12,716272,2279,216,100.00
17:00,0.56,R6.56,716273,2988,216,83.33
17:00,1.16,R7.16,717367,4333,360,63.33
17:00,1.55,R7.55,717369,3678,288,75.00
17:00,1.81,R7.81,718130,3791,288,100.00
17:00,2.27,R8.27,717376,3363,288,100.00
17:00,2.58,R8.58,717373,3269,288,100.00
17:00,3.11,R9.11,717379,3621,288,73.61
17:00,3.67,R9.67,717381,4581,288,100.00
17:00,4.13,R10.13,717383,4429,288,100.00
17:00,4.48,R10.48,717387,4040,288,100.00
17:00,5.03,R11.03,717390,4972,360,60.00
17:00,5.40,R11.4,773381,6521,360,100.00
17:00,5.78,R11.78,717393,2991,216,0.00
17:00,6.20,R12.2,717396,5836,360,96.67
17:00,6.57,R12.57,716296,6977,360,80.00
17:00,7.26,R13.26,717402,6011,288,100.00
17:00,7.69,R13.69,717406,6652,288,100.00
17:00,8.21,R14.21,765467,7128,360,100.00
17:00,8.59,R14.59,718326,6231,288,100.00
17:00,8.80,R14.8,717418,6497,288,100.00
17:00,9.22,R15.22,717420,7022,360,100.00
17:00,9.54,R15.54,768898,6594,360,94.72
17:00,9.76,R15.76,717426,6415,360,80.00
17:00,10.22,R16.22,716312,7811,432,91.67
17:00,10.80,R16.8,716313,3837,216,100.00
17:00,11.37,R17.37,766209,6783,360,70.00
17:00,11.96,R17.96,717431,6413,288,87.50
17:00,12.21,R18.21,717434,6362,288,100.00
17:00,12.54,R18.54,717436,6441,288,100.00
17:00,12.77,R18.77,717439,5715,288,70.83
17:00,13.11,R19.11,717441,4978,288,0.00
17:00,13.41,R19.41,759980,5324,288,100.00
17:00,13.50,R19.5,768223,5374,288,70.83
17:00,14.21,R20.21,717443,5427,288,75.00
17:00,14.70,R20.7,773363,5230,288,100.00
18:00,0.11,6.12,716272,2064,216,100.00
18:00,0.56,R6.56,716273,2999,216,83.33
18:00,1.16,R7.16,717367,4700,360,63.33
18:00,1.55,R7.55,717369,4104,288,75.00
18:00,1.81,R7.81,718130,4176,288,100.00
18:00,2.27,R8.27,717376,3820,288,100.00
18:00,2.58,R8.58,717373,3750,288,100.00
18:00,3.11,R9.11,717379,4094,288,75.00
18:00,3.67,R9.67,717381,4804,288,100.00
18:00,4.13,R10.13,717383,4726,288,100.00
18:00,4.48,R10.48,717387,4357,288,100.00
18:00,5.03,R11.03,717390,5031,360,60.00
18:00,5.40,R11.4,773381,6328,360,100.00
18:00,5.78,R11.78,717393,3003,216,0.00
18:00,6.20,R12.2,717396,5825,360,96.67
18:00,6.57,R12.57,716296,6855,360,80.00
18:00,7.26,R13.26,717402,5892,288,100.00
18:00,7.69,R13.69,717406,6455,288,100.00
18:00,8.21,R14.21,765467,6812,360,100.00
18:00,8.59,R14.59,718326,6026,288,100.00
18:00,8.80,R14.8,717418,6269,288,100.00
18:00,9.22,R15.22,717420,6739,360,100.00
18:00,9.54,R15.54,768898,6279,360,94.72
18:00,9.76,R15.76,717426,6258,360,80.00
18:00,10.22,R16.22,716312,7447,432,91.67
18:00,10.80,R16.8,716313,3945,216,99.07
18:00,11.37,R17.37,766209,6768,360,70.00
18:00,11.96,R17.96,717431,6411,288,87.50
18:00,12.21,R18.21,717434,6382,288,100.00
18:00,12.54,R18.54,717436,6432,288,100.00
18:00,12.77,R18.77,717439,5546,288,70.83
18:00,13.11,R19.11,717441,4979,288,0.00
18:00,13.41,R19.41,759980,5212,288,100.00
18:00,13.50,R19.5,768223,5245,288,70.83
18:00,14.21,R20.21,717443,5152,288,75.00
18:00,14.70,R20.7,773363,5102,288,100.00
19:00,0.11,6.12,716272,1689,216,100.00
19:00,0.56,R6.56,716273,3027,216,83.33
19:00,1.16,R7.16,717367,5283,360,63.33
19:00,1.55,R7.55,717369,4691,288,75.00
19:00,1.81,R7.81,718130,4668,288,100.00
19:00,2.27,R8.27,717376,4602,288,100.00
19:00,2.58,R8.58,717373,4489,288,100.00
19:00,3.11,R9.11,717379,4933,288,75.00
19:00,3.67,R9.67,717381,5443,288,100.00
19:00,4.13,R10.13,717383,5048,288,100.00
19:00,4.48,R10.48,717387,5004,288,100.00
19:00,5.03,R11.03,717390,5353,360,60.00
19:00,5.40,R11.4,773381,5891,360,100.00
19:00,5.78,R11.78,717393,3129,216,0.00
19:00,6.20,R12.2,717396,5723,360,96.67
19:00,6.57,R12.57,716296,6709,360,80.00
19:00,7.26,R13.26,717402,5686,288,100.00
19:00,7.69,R13.69,717406,6309,288,100.00
19:00,8.21,R14.21,765467,6511,360,100.00
19:00,8.59,R14.59,718326,5806,288,100.00
19:00,8.80,R14.8,717418,6037,288,100.00
19:00,9.22,R15.22,717420,6480,360,100.00
19:00,9.54,R15.54,768898,5913,360,93.89
19:00,9.76,R15.76,717426,6096,360,80.00
19:00,10.22,R16.22,716312,6997,432,91.67
19:00,10.80,R16.8,716313,3832,216,100.00
19:00,11.37,R17.37,766209,6874,360,70.00
19:00,11.96,R17.96,717431,6335,288,87.50
19:00,12.21,R18.21,717434,6296,288,100.00
19:00,12.54,R18.54,717436,6351,288,100.00
19:00,12.77,R18.77,717439,5275,288,70.83
19:00,13.11,R19.11,717441,4900,288,0.00
19:00,13.41,R19.41,759980,5111,288,100.00
19:00,13.50,R19.5,768223,5157,288,70.83
19:00,14.21,R20.21,717443,4836,288,75.00
19:00,14.70,R20.7,773363,5039,288,100.00
20:00,0.11,6.12,716272,1185,216,100.00
20:00,0.56,R6.56,716273,2198,216,83.33
20:00,1.16,R7.16,717367,4375,360,63.33
20:00,1.55,R7.55,717369,3960,288,75.00
20:00,1.81,R7.81,718130,3954,288,100.00
20:00,2.27,R8.27,717376,3905,288,100.00
20:00,2.58,R8.58,717373,3824,288,100.00
20:00,3.11,R9.11,717379,4329,288,75.00
20:00,3.67,R9.67,717381,4692,288,100.00
20:00,4.13,R10.13,717383,4235,288,100.00
20:00,4.48,R10.48,717387,4433,288,100.00
20:00,5.03,R11.03,717390,4818,360,60.00
20:00,5.40,R11.4,773381,4807,360,100.00
20:00,5.78,R11.78,717393,2805,216,0.00
20:00,6.20,R12.2,717396,4710,360,96.67
20:00,6.57,R12.57,716296,5640,360,80.00
20:00,7.26,R13.26,717402,4630,288,100.00
20:00,7.69,R13.69,717406,5429,288,100.00
20:00,8.21,R14.21,765467,5427,360,100.00
20:00,8.59,R14.59,718326,4853,288,100.00
20:00,8.80,R14.8,717418,5028,288,100.00
20:00,9.22,R15.22,717420,5367,360,100.00
20:00,9.54,R15.54,768898,4638,360,95.83
20:00,9.76,R15.76,717426,5134,360,80.00
20:00,10.22,R16.22,716312,5682,432,91.67
20:00,10.80,R16.8,716313,3293,216,100.00
20:00,11.37,R17.37,766209,6057,360,70.00
20:00,11.96,R17.96,717431,5526,288,87.50
20:00,12.21,R18.21,717434,5489,288,100.00
20:00,12.54,R18.54,717436,5632,288,100.00
20:00,12.77,R18.77,717439,4459,288,70.83
20:00,13.11,R19.11,717441,4312,288,0.00
20:00,13.41,R19.41,759980,4642,288,100.00
20:00,13.50,R19.5,768223,4632,288,70.83
20:00,14.21,R20.21,717443,4396,288,75.00
20:00,14.70,R20.7,773363,4555,288,100.00
21:00,0.11,6.12,716272,957,216,100.00
21:00,0.56,R6.56,716273,1579,216,82.87
21:00,1.16,R7.16,717367,3612,360,63.33
21:00,1.55,R7.55,717369,3228,288,75.00
21:00,1.81,R7.81,718130,3205,288,100.00
21:00,2.27,R8.27,717376,3153,288,100.00
21:00,2.58,R8.58,717373,3090,288,100.00
21:00,3.11,R9.11,717379,3600,288,75.00
21:00,3.67,R9.67,717381,3780,288,100.00
21:00,4.13,R10.13,717383,3643,288,100.00
21:00,4.48,R10.48,717387,3568,288,100.00
21:00,5.03,R11.03,717390,3939,360,60.00
21:00,5.40,R11.4,773381,3778,360,100.00
21:00,5.78,R11.78,717393,2195,216,0.00
21:00,6.20,R12.2,717396,3576,360,96.39
21:00,6.57,R12.57,716296,4351,360,80.00
21:00,7.26,R13.26,717402,3507,288,100.00
21:00,7.69,R13.69,717406,4248,288,100.00
21:00,8.21,R14.21,765467,4177,360,100.00
21:00,8.59,R14.59,718326,3804,288,100.00
21:00,8.80,R14.8,717418,3995,288,100.00
21:00,9.22,R15.22,717420,4224,360,100.00
21:00,9.54,R15.54,768898,3458,360,96.39
21:00,9.76,R15.76,717426,4077,360,79.72
21:00,10.22,R16.22,716312,4490,432,91.67
21:00,10.80,R16.8,716313,2572,216,100.00
21:00,11.37,R17.37,766209,5019,360,70.00
21:00,11.96,R17.96,717431,4557,288,87.50
21:00,12.21,R18.21,717434,4576,288,100.00
21:00,12.54,R18.54,717436,4734,288,100.00
21:00,12.77,R18.77,717439,3625,288,70.83
21:00,13.11,R19.11,717441,3494,288,0.00
21:00,13.41,R19.41,759980,3843,288,100.00
21:00,13.50,R19.5,768223,3911,288,70.83
21:00,14.21,R20.21,717443,3662,288,75.00
21:00,14.70,R20.7,773363,3801,288,100.00
22:00,0.11,6.12,716272,724,216,100.00
22:00,0.56,R6.56,716273,1210,216,83.33
22:00,1.16,R7.16,717367,2836,360,63.33
22:00,1.55,R7.55,717369,2569,288,75.00
22:00,1.81,R7.81,718130,2467,288,100.00
22:00,2.27,R8.27,717376,2439,288,100.00
22:00,2.58,R8.58,717373,2408,288,100.00
22:00,3.11,R9.11,717379,2776,288,75.00
22:00,3.67,R9.67,717381,2862,288,100.00
22:00,4.13,R10.13,717383,2814,288,100.00
22:00,4.48,R10.48,717387,2717,288,100.00
22:00,5.03,R11.03,717390,3092,360,60.00
22:00,5.40,R11.4,773381,2881,360,100.00
22:00,5.78,R11.78,717393,1773,216,0.00
22:00,6.20,R12.2,717396,2810,360,95.56
22:00,6.57,R12.57,716296,3354,360,80.00
22:00,7.26,R13.26,717402,2699,288,100.00
22:00,7.69,R13.69,717406,3255,288,100.00
22:00,8.21,R14.21,765467,3165,360,100.00
22:00,8.59,R14.59,718326,2836,288,100.00
22:00,8.80,R14.8,717418,2970,288,100.00
22:00,9.22,R15.22,717420,3140,360,100.00
22:00,9.54,R15.54,768898,2502,360,96.67
22:00,9.76,R15.76,717426,3143,360,80.00
22:00,10.22,R16.22,716312,3298,432,91.44
22:00,10.80,R16.8,716313,1939,216,100.00
22:00,11.37,R17.37,766209,3989,360,70.00
22:00,11.96,R17.96,717431,3466,288,87.50
22:00,12.21,R18.21,717434,3507,288,100.00
22:00,12.54,R18.54,717436,3641,288,100.00
22:00,12.77,R18.77,717439,2868,288,70.83
22:00,13.11,R19.11,717441,2824,288,0.00
22:00,13.41,R19.41,759980,3046,288,100.00
22:00,13.50,R19.5,768223,3158,288,70.83
22:00,14.21,R20.21,717443,2951,288,75.00
22:00,14.70,R20.7,773363,3059,288,100.00
23:00,0.11,6.12,716272,482,216,100.00
23:00,0.56,R6.56,716273,850,216,83.33
23:00,1.16,R7.16,717367,2089,360,63.33
23:00,1.55,R7.55,717369,1872,288,75.00
23:00,1.81,R7.81,718130,1737,288,100.00
23:00,2.27,R8.27,717376,1685,288,100.00
23:00,2.58,R8.58,717373,1668,288,100.00
23:00,3.11,R9.11,717379,1986,288,75.00
23:00,3.67,R9.67,717381,1956,288,100.00
23:00,4.13,R10.13,717383,2004,288,100.00
23:00,4.48,R10.48,717387,1846,288,100.00
23:00,5.03,R11.03,717390,2203,360,60.00
23:00,5.40,R11.4,773381,2002,360,100.00
23:00,5.78,R11.78,717393,1157,216,0.00
23:00,6.20,R12.2,717396,1844,360,96.39
23:00,6.57,R12.57,716296,2279,360,80.00
23:00,7.26,R13.26,717402,1880,288,100.00
23:00,7.69,R13.69,717406,2195,288,100.00
23:00,8.21,R14.21,765467,2111,360,100.00
23:00,8.59,R14.59,718326,1921,288,100.00
23:00,8.80,R14.8,717418,1998,288,100.00
23:00,9.22,R15.22,717420,2133,360,100.00
23:00,9.54,R15.54,768898,1635,360,94.44
23:00,9.76,R15.76,717426,2211,360,80.00
23:00,10.22,R16.22,716312,2227,432,90.05
23:00,10.80,R16.8,716313,1329,216,100.00
23:00,11.37,R17.37,766209,2903,360,70.00
23:00,11.96,R17.96,717431,2363,288,87.50
23:00,12.21,R18.21,717434,2453,288,100.00
23:00,12.54,R18.54,717436,2535,288,100.00
23:00,12.77,R18.77,717439,2081,288,70.83
23:00,13.11,R19.11,717441,1980,288,0.00
23:00,13.41,R19.41,759980,2121,288,100.00
23:00,13.50,R19.5,768223,2256,288,70.83
23:00,14.21,R20.21,717443,2009,288,75.00
23:00,14.70,R20.7,773363,2138,288,100.00
